name,reviews_username,reviews_rating,user_sentiment
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),shelly,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),maggie,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),jenn,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),nana,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),meme,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),rusty,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),sissy,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),busymom,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),snoopy,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),kara,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),susie,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),joey,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),brian,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),buckeye,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),mimi,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),tiff,5,Positive
My Big Fat Greek Wedding 2 (blu-Ray + Dvd + Digital),tiff,5,Positive
Holmes174 Personal Indoor Heater W/ Manual Controls White 1500w Hfh131-N,missy,1,Positive
Holmes174 Personal Indoor Heater W/ Manual Controls White 1500w Hfh131-N,jane,4,Negative
Holmes174 Personal Indoor Heater W/ Manual Controls White 1500w Hfh131-N,katie,4,Positive
Holmes174 Personal Indoor Heater W/ Manual Controls White 1500w Hfh131-N,alex,5,Negative
The Script - No Sound Without Silence (cd),robby,5,Positive
The Script - No Sound Without Silence (cd),anna,5,Positive
The Script - No Sound Without Silence (cd),anne,5,Positive
The Script - No Sound Without Silence (cd),maverick,5,Positive
Maranatha No Stir Raw Maple Almond Butter,suzyq,4,Positive
Maranatha No Stir Raw Maple Almond Butter,c,4,Positive
Maranatha No Stir Raw Maple Almond Butter,babs,5,Positive
Maranatha No Stir Raw Maple Almond Butter,cyndi,5,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,tammy,4,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,jules,5,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,sandy,5,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,jerry,5,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,fluffy,5,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,gina,5,Positive
Chex Muddy Buddies Brownie Supreme Snack Mix,nate,5,Negative
Sopranos:Season 6 Part 1 (blu-Ray),spunky,4,Positive
Sopranos:Season 6 Part 1 (blu-Ray),sharon,4,Negative
Sopranos:Season 6 Part 1 (blu-Ray),spunky,4,Positive
Sopranos:Season 6 Part 1 (blu-Ray),awesome,5,Positive
Tresemme Kertatin Smooth Infusing Conditioning,beth,5,Positive
Tresemme Kertatin Smooth Infusing Conditioning,jessica,5,Positive
Tresemme Kertatin Smooth Infusing Conditioning,laura,5,Positive
Tresemme Kertatin Smooth Infusing Conditioning,bunny,5,Negative
Tresemme Kertatin Smooth Infusing Conditioning,paula,5,Positive
Tresemme Kertatin Smooth Infusing Conditioning,tiffy,5,Positive
Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,terri,4,Positive
Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,donna,5,Positive
Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,linda,5,Positive
Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,janice,5,Negative
Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,marsha,5,Positive
Diet Canada Dry Ginger Ale - 12pk/12 Fl Oz Cans,mary,5,Positive
Ragu Roasted Garlic Parmesan Pasta Sauce,cami,4,Negative
Ragu Roasted Garlic Parmesan Pasta Sauce,redhead,5,Positive
Ragu Roasted Garlic Parmesan Pasta Sauce,none,5,Positive
Ragu Roasted Garlic Parmesan Pasta Sauce,pammy,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",lisa,2,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",rocky,2,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",deb,2,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",wendy,3,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",helen,3,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",shannon,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",zippy,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",coco,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",gina,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",sunflower,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",kris,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",dale,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",jojo,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",mary,4,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",annie,4,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",none,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",april,4,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",kim,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",michele,4,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",katie,4,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",kathie,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",diana,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",anne,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",teacher,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",patti,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",debi,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",jules,5,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",kat,5,Negative
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",ally,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",adam,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",terry,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",phil,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",fred,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",john,5,Positive
"Pendaflex174 Divide It Up File Folder, Multi Section, Letter, Assorted, 12/pack",frankie,5,Positive
"Newman's Own Organics Licorice Twist, Black 5oz",karen,2,Negative
"Newman's Own Organics Licorice Twist, Black 5oz",deb,2,Negative
"Newman's Own Organics Licorice Twist, Black 5oz",linda,5,Positive
"Newman's Own Organics Licorice Twist, Black 5oz",star,5,Positive
The Honest Company Laundry Detergent,higgy,1,Positive
The Honest Company Laundry Detergent,laura,5,Positive
The Honest Company Laundry Detergent,king,5,Positive
The Honest Company Laundry Detergent,rick,5,Positive
The Honest Company Laundry Detergent,jessica,5,Positive
The Honest Company Laundry Detergent,nicole,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,cindy,1,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,1,Negative
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,2,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,maureen,3,Negative
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,jan,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,jan,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,brad,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,andy,4,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,teresa,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,momofthree,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,sammy,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,nicole,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,mack,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,jenn,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,nettie,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,ally,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,bubba,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,sarah,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,patty,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,james,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Positive
Hoover174 Platinum Collection153 Lightweight Bagged Upright Vacuum With Canister - Uh30010com,Anonymous,5,Negative
Stander Pt Bedcane - Bed Handle,char,4,Positive
Stander Pt Bedcane - Bed Handle,char,4,Positive
Stander Pt Bedcane - Bed Handle,nanc,5,Positive
Stander Pt Bedcane - Bed Handle,nanc,5,Positive
Stander Pt Bedcane - Bed Handle,deb,5,Positive
Stander Pt Bedcane - Bed Handle,Anonymous,5,Negative
Stander Pt Bedcane - Bed Handle,deb,5,Positive
Stander Pt Bedcane - Bed Handle,Anonymous,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),david,2,Positive
The Resident Evil Collection 5 Discs (blu-Ray),john,3,Positive
The Resident Evil Collection 5 Discs (blu-Ray),angel,3,Positive
The Resident Evil Collection 5 Discs (blu-Ray),thomas,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),phil,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),mudcat75979,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),sandi,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),chris,4,Negative
The Resident Evil Collection 5 Discs (blu-Ray),thatoneguy,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),chris,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),hutch69,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),mikey,4,Negative
The Resident Evil Collection 5 Discs (blu-Ray),ghost,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),moviebuff,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),trix,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),charles,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),kathy,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),bobby,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),scotty,4,Positive
The Resident Evil Collection 5 Discs (blu-Ray),jimbo,4,Negative
The Resident Evil Collection 5 Discs (blu-Ray),chris,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),alex,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),awesome,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),jenn,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),dale,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),cougar,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),jssmith,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),vikki,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),brad,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),manny,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),michelle,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),bobby,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),keith,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),movieguy,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),jonathan,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),nina,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),scotty,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),alice,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),fred,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),frank,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),sean,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),movieperson825,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),jason,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),keith,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),britt,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),robert,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),good,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),sandi,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),thai,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),eric,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),bobby,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),drew,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),jeremy,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),rick,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),spunky,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),radicxs2,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),amazing,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),danny,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),libby,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),michael,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),kenny,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),wally,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),adam,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),brian,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),momma,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),kenny,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),buster,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),ronnie,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),chris,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),gaby,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),matty,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),bren,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),drew,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),kong,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),jessica,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),joey,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),jimbo,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),toni,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),carrie,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),rocky,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),sleestak50,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),macdaddy,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),buster,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),john,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),sassy,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),chris,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),movielover,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),steph,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),macdaddy,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),brian,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),james,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),raul,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),sparky,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),rich,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),cole,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),george,5,Positive
The Resident Evil Collection 5 Discs (blu-Ray),spunky,5,Negative
The Resident Evil Collection 5 Discs (blu-Ray),joseph,5,Positive
"Super Poligrip Denture Adhesive Cream, Ultra Fresh - 2.4 Oz",annie,4,Positive
"Super Poligrip Denture Adhesive Cream, Ultra Fresh - 2.4 Oz",kathy,4,Negative
"Super Poligrip Denture Adhesive Cream, Ultra Fresh - 2.4 Oz",yummy,5,Positive
100:Complete First Season (blu-Ray),danny,3,Positive
100:Complete First Season (blu-Ray),mike,4,Positive
100:Complete First Season (blu-Ray),cindy,4,Positive
100:Complete First Season (blu-Ray),ralph,4,Negative
100:Complete First Season (blu-Ray),alex,5,Positive
100:Complete First Season (blu-Ray),chels,5,Positive
100:Complete First Season (blu-Ray),pierre,5,Positive
100:Complete First Season (blu-Ray),mickey,5,Positive
100:Complete First Season (blu-Ray),stacy,5,Positive
100:Complete First Season (blu-Ray),noname,5,Positive
100:Complete First Season (blu-Ray),junior,5,Positive
100:Complete First Season (blu-Ray),sleestak50,5,Positive
100:Complete First Season (blu-Ray),movielover,5,Positive
100:Complete First Season (blu-Ray),kitty,5,Positive
100:Complete First Season (blu-Ray),pooky,5,Positive
100:Complete First Season (blu-Ray),cool,5,Positive
100:Complete First Season (blu-Ray),viewer,5,Positive
100:Complete First Season (blu-Ray),laura,5,Positive
100:Complete First Season (blu-Ray),swimmer2005,5,Positive
100:Complete First Season (blu-Ray),barb,5,Positive
100:Complete First Season (blu-Ray),pooky,5,Positive
